GeoFips,GeoName,LineCode,Description,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1
1000,Alabama,1,All industry total,207637.5,208359.9,210680.7,214779.5,217369.7,220572.2,223140.7,225859.4,227735,229939.2,232144.7,234054.2,232088.7
1000,Alabama,2,  Private industries,172331.7,172902.2,175417,178932.5,181210.2,184109.2,186496.1,188887.2,190632.5,192571.8,194308.9,195844.4,193601.4
1000,Alabama,3,"      Agriculture, forestry, fishing and hunting",2406.3,2392.5,2202,2232.9,2359.5,2380,2117.7,2243.8,1878.1,1942.7,2029.6,2091.9,1940.5
1000,Alabama,6,"      Mining, quarrying, and oil and gas extraction",2442.3,2758.9,2804.8,3129.6,3056.7,2964.5,3032.7,2975.3,2679.9,2755.2,2581.4,2608.7,2169.2
1000,Alabama,10,      Utilities,5951.4,5791.5,6367,6507.8,6357.9,6213.4,6554,6837.1,7057.4,7071.8,7155.6,7189.7,6930.7
1000,Alabama,11,      Construction,7576.5,7202.2,7343.4,7377.4,7563.8,7743.6,7961.2,8117.7,8246.8,8420.5,8432.5,8531.5,8616.8
1000,Alabama,12,      Manufacturing,34818.1,34687.5,35565,36491.1,37034.7,37101.5,37950.3,38382.1,38350.4,38618.4,38714.4,38861,38639.6
1000,Alabama,13,          Durable goods manufacturing,22165.8,22090.5,22503.6,22886.6,23083.9,23249,23670.3,23966.8,24481.9,24589.5,24733.5,24607.9,24523.7
1000,Alabama,25,          Nondurable goods manufacturing,12652.3,12597,13061.4,13604.4,13950.8,13852.4,14279.9,14415.3,13868.6,14028.9,13980.8,14253.1,14115.9
1000,Alabama,34,      Wholesale trade,11889.9,11944.8,12037.9,12038.1,12107.9,12215,12377.8,12714.5,12817.8,12789.5,12974.8,13043.3,12965
1000,Alabama,35,      Retail trade,14056.4,14074.2,14185.9,14423.9,14796.8,15324.3,15470.4,15596.1,15916.1,16014.8,16341.9,16425.1,16447.8
1000,Alabama,36,      Transportation and warehousing,5654.1,5639.2,5700.2,5821.8,5979.1,6080.9,6191.1,6367,6385.1,6370.4,6385.2,6418.7,6162.6
1000,Alabama,45,      Information,4573,4642.9,4720,4735.1,4594.2,4805.7,4887.4,4857.6,5171.3,5220.3,5280.3,5303.7,5289.6
1000,Alabama,51,      Finance and insurance,11576.6,11783.3,11974,12447.6,12790.9,13382.7,13476.9,13144.3,13422,13693.4,13640.4,13797.7,13751.2
1000,Alabama,56,      Real estate and rental and leasing,22225.4,22365.5,22446.7,22809.8,23100.6,23485.2,23653,23990.4,24212.7,24492.3,24736.8,24873.4,24923.7
1000,Alabama,60,"      Professional, scientific, and technical services",12751.3,12849.4,13032.6,13428.9,13501.5,13852.4,13951.5,13973.8,14237.8,14582.8,14753.6,14915.5,14891.3
1000,Alabama,64,      Management of companies and enterprises,2119,2317.5,2068,2198.7,2245.3,2116,2076.7,2154.3,2224.9,2262.6,2284,2304.1,2313.5
1000,Alabama,65,      Administrative and support and waste management and remediation services,5549.7,5616,5751.6,5846.9,5890.3,5958.4,6064.1,6270.3,6340.8,6440.7,6592.8,6696.3,6614.4
1000,Alabama,69,      Educational services,1338.3,1323,1319.3,1313.1,1296.1,1346.1,1328.2,1391.3,1382.3,1371.5,1391.5,1409.5,1397.2
1000,Alabama,70,      Health care and social assistance,15621,15572.8,15747,15847,16043.6,16312.6,16422.7,16586.5,16935.9,17073.6,17347.3,17524.2,17306.7
1000,Alabama,76,"      Arts, entertainment, and recreation",751.4,779.6,796,817.1,815.4,863.1,862.3,866.1,908.8,906,902.1,928.1,848.2
1000,Alabama,79,      Accommodation and food services,5879.8,5940.6,6032.5,6070.2,6181.5,6341.5,6411,6588.8,6606.2,6651,6777.5,6861.5,6425.7
1000,Alabama,82,      Other services (except government and government enterprises),5151.3,5220.7,5323.1,5395.7,5494.6,5622.4,5707,5830.4,5858,5894.3,5987.1,6060.6,5967.9
1000,Alabama,83,  Government and government enterprises,35305.8,35457.6,35263.7,35847,36159.5,36463,36644.7,36972.1,37102.5,37367.3,37835.8,38209.7,38487.3
2000,Alaska,1,All industry total,51099.7,51274,52060.2,52778.4,53563,54372.7,55410,55590.6,54941.4,55494.6,55429.6,55758.7,53966.4
2000,Alaska,2,  Private industries,40692.7,40781.9,41567.9,42087.3,42878.5,43551.9,44497.8,44702.2,43966.2,44448.1,44281.3,44609.2,42775.8
2000,Alaska,3,"      Agriculture, forestry, fishing and hunting",385.5,374.7,399.4,404.1,356.3,367.1,442.8,459.9,449.5,432.4,439.3,450.1,424.8
2000,Alaska,6,"      Mining, quarrying, and oil and gas extraction",8095.9,8335.7,8624.2,8926,9291.4,9150.9,9472.7,9293.3,8697.5,8910.4,8423.5,8522.9,7095.5
2000,Alaska,10,      Utilities,780,774.8,779.1,791.9,812.5,812.9,805.7,821.8,806,799.5,811.9,825.4,804.1
2000,Alaska,11,      Construction,1835.7,1843.7,1842.5,1820.5,1883.4,1906.4,1985.2,2101.4,2072.2,2036.9,2029.3,2050.4,2092.2
2000,Alaska,12,      Manufacturing,1626.6,1521.3,1724.1,1745.6,1813.7,1831.9,1855.6,1869.3,1768.1,1809.4,1837.5,1839.5,1841
2000,Alaska,13,          Durable goods manufacturing,227.6,229,232.4,240.5,233.1,232.9,233.2,234.3,245.5,244.2,248.3,245.3,245.3
2000,Alaska,25,          Nondurable goods manufacturing,1398.9,1292.2,1491.7,1505.1,1580.6,1599.1,1622.4,1635,1522.7,1565.2,1589.2,1594.2,1595.7
2000,Alaska,34,      Wholesale trade,1267.1,1281.7,1294.3,1316.7,1334.9,1358.6,1398.7,1452.1,1445.8,1453,1491.5,1513.3,1511.8
2000,Alaska,35,      Retail trade,2238.3,2244.5,2260.3,2257.3,2271.9,2321.2,2311.5,2332.1,2360.4,2396.9,2439.5,2447.6,2454.1
2000,Alaska,36,      Transportation and warehousing,6766.7,6671.5,6794,6870.5,7058.9,7401.1,7596.8,7680.1,7459.2,7505,7542.6,7559,7352.2
2000,Alaska,45,      Information,1337.3,1352.9,1344.5,1374.9,1273.3,1299.7,1373.2,1322.8,1327.7,1349.5,1365.8,1364.7,1365.1
2000,Alaska,51,      Finance and insurance,1185.6,1240.2,1241.2,1275.5,1244.1,1279.8,1290.6,1225.2,1260.7,1271.6,1259.9,1284.5,1288
2000,Alaska,56,      Real estate and rental and leasing,5017.3,4983,4985.1,5006.1,5086.1,5195.3,5226.1,5286,5335.3,5393.8,5446.7,5475.2,5488.1
2000,Alaska,60,"      Professional, scientific, and technical services",1885.8,1869.5,1869.6,1868.5,1909.4,1912.3,1923.9,1940.1,1955,2000.9,2015.9,2025.8,2016.8
2000,Alaska,64,      Management of companies and enterprises,372.9,352.3,367.5,368.2,348.5,373.2,368.3,369.8,425,430,441.7,439.7,448.2
2000,Alaska,65,      Administrative and support and waste management and remediation services,1018.2,1032.6,1046.1,1048.3,1058.5,1038.8,1051.9,1081.9,1072.9,1104.5,1134.9,1129.8,1124.7
2000,Alaska,69,      Educational services,203.5,199,199.8,198.7,199,202.3,208.2,211.7,214.7,214.9,216.3,217.9,216
2000,Alaska,70,      Health care and social assistance,4011.9,4027.1,4076.2,4135.8,4214.2,4310.3,4362.5,4428.7,4474.9,4497.7,4526.9,4564.2,4495.7
2000,Alaska,76,"      Arts, entertainment, and recreation",311.4,313.3,313.3,313.3,311.1,334.6,336.7,326.9,330,334.4,339.6,343.5,323.3
2000,Alaska,79,      Accommodation and food services,1491.8,1498.5,1526.7,1484.8,1523.5,1557.2,1585,1582.7,1600.6,1595.4,1604.8,1631.1,1531.9
2000,Alaska,82,      Other services (except government and government enterprises),861.3,865.6,879.9,880.5,887.7,898.5,902.6,916.4,910.7,911.9,913.7,924.7,902.1
2000,Alaska,83,  Government and government enterprises,10406.9,10492.1,10492.3,10691.1,10684.6,10820.8,10912.2,10888.3,10975.3,11046.5,11148.3,11149.6,11190.7
4000,Arizona,1,All industry total,321355.3,323650.6,330533.4,334443.7,340672.6,345474,351708.8,355332.9,359404.7,364276.6,368556.3,372521.8,370659.6
4000,Arizona,2,  Private industries,279792.6,282152.4,288094.1,292006,297825,302158.6,307521.5,310984,314466.2,319091.5,322784.5,326481.9,324039
4000,Arizona,3,"      Agriculture, forestry, fishing and hunting",2463.3,2467.3,2495,2539.4,2207.6,2287.9,2272.6,2275.9,2434.2,2491.7,2528.7,2539.4,2186.2
4000,Arizona,6,"      Mining, quarrying, and oil and gas extraction",4950.7,5402.2,5088.1,5771.1,5570.2,5485.5,5640.4,5117.5,4524.2,4662.7,4412.5,4518.1,3893.6
4000,Arizona,10,      Utilities,6743.1,6873.6,7050.5,7056.5,7222.6,7109.8,7022.1,7193,7045.4,7058.5,7200.1,7265.2,7003.4
4000,Arizona,11,      Construction,13973.9,14354.8,14995.9,15430.7,15821.8,15903.3,16384.6,16952.7,17587.4,18196.7,18285.9,18556.4,18849.8
4000,Arizona,12,      Manufacturing,26149.4,26065.9,27435.1,27970,28448.3,28698.8,28934,29692.8,30177.3,30716.8,31164.1,31293.5,31141.6
4000,Arizona,13,          Durable goods manufacturing,21702.3,21566.8,22867.5,23246.7,23660.5,23719.8,23917.6,24601,25305,25776.5,26155.2,26199,26065.5
4000,Arizona,25,          Nondurable goods manufacturing,4447.1,4499.1,4567.7,4723.3,4787.8,4978.9,5016.4,5091.8,4872.3,4940.3,5008.9,5094.5,5076.1
4000,Arizona,34,      Wholesale trade,18651.3,18719.5,18742.6,18975.3,19038.9,19349.9,19519.8,19951.9,19980.6,20090,20473.5,20706.8,21023.8
4000,Arizona,35,      Retail trade,23075,23384.9,23517.4,23860,23993.3,24332.2,24470.2,24691,24731,24920.6,25353.3,25535.1,25584.2
4000,Arizona,36,      Transportation and warehousing,10188.9,10465.1,10636,10664.7,11314,11579.8,11853.4,12122.7,12464.4,12634.2,12760.1,13014.1,12530.6
4000,Arizona,45,      Information,10531.3,10893.9,11324.7,11485.3,12158.2,11900.5,12572.4,12755.5,12830.9,12993.7,13070.8,13122.5,12969.4
4000,Arizona,51,      Finance and insurance,22145.7,21685.8,22629.3,22806.4,23862.7,25131.5,26089.8,25515.3,26084.6,26423.7,26299.7,26839.1,26811.3
4000,Arizona,56,      Real estate and rental and leasing,49897.3,50539.7,51283.9,52186,53233.9,53845.9,54513.6,55064,55746.2,56731.6,57425.1,58034.5,58462.1
4000,Arizona,60,"      Professional, scientific, and technical services",18660.4,18626.6,18810,18944.3,19511.7,19864.6,20274.2,20694.6,20883.7,21517.1,21770.3,21726.9,21945.4
4000,Arizona,64,      Management of companies and enterprises,4116,4073.3,4124.3,4062.9,3674.2,3609.4,3771.4,3786.1,4211.1,4312,4401.1,4448,4557.4
4000,Arizona,65,      Administrative and support and waste management and remediation services,14314.9,14681.5,14988.9,15179,15408.5,15807.4,15997,16326.7,16437.4,16651.5,16877.5,17225.9,16799.6
4000,Arizona,69,      Educational services,3987.6,3917,3924.7,3789.9,3917.2,3809.7,3837.9,3957.4,3916,3952.1,4004.9,4020.6,4052.3
4000,Arizona,70,      Health care and social assistance,28224,28098.6,28607,28756,29572.8,29832.4,30420.7,30837.8,31284.7,31553.8,32157.4,32648,32543.5
4000,Arizona,76,"      Arts, entertainment, and recreation",3562.4,3583.7,3822.6,3633.1,3677.9,3958.1,4042.5,3862.3,3978.7,3925.2,3903.7,3978.1,3618.6
4000,Arizona,79,      Accommodation and food services,11597,11964.5,12078.7,12251.1,12432,12715.6,12831,12998.1,12974,13019.9,13319.6,13510.8,12739.3
4000,Arizona,82,      Other services (except government and government enterprises),6560.3,6354.4,6539.3,6644.2,6759.3,6936.4,7073.9,7188.7,7174.3,7239.9,7376,7499,7327
4000,Arizona,83,  Government and government enterprises,41562.7,41498.3,42439.3,42437.8,42847.6,43315.4,44187.3,44348.8,44938.5,45185.1,45771.9,46039.9,46620.5
5000,Arkansas,1,All industry total,122495.4,122930.1,123059,125047.7,126088.8,128352.5,129032.8,130201.5,131038,132438.3,134022.1,135225,133965.6
5000,Arkansas,2,  Private industries,106681,107198,106950.5,108794.5,109862.5,112138,112483.7,113755.3,114471.8,115763.4,117144.1,118234.5,116859.5
5000,Arkansas,3,"      Agriculture, forestry, fishing and hunting",3244.9,2837.6,2377.9,2478.1,2635.6,2905.2,2278.6,2367.2,1923.7,2071.3,2377.2,2422.2,2224
5000,Arkansas,6,"      Mining, quarrying, and oil and gas extraction",1527.7,1548.1,1469.5,1506.4,1435.8,1442.7,1415.1,1330.5,1168.5,1195.9,1126.5,1130.2,937.2
5000,Arkansas,10,      Utilities,3167.7,3519.3,3282.6,3306.2,3338.9,3486.6,3308,3541.4,3403.4,3408.4,3448.5,3478.7,3359.3
5000,Arkansas,11,      Construction,4696.1,4748.3,4685.8,4732.3,4704.8,4775.2,4809.5,4893.6,4967.9,5087.9,5136.1,5210.4,5326.7
5000,Arkansas,12,      Manufacturing,17843.5,17952.8,18284.9,18578.4,18879,19206,19497,19713.2,19306.7,19477.4,19580.7,19777.9,19506.3
5000,Arkansas,13,          Durable goods manufacturing,8827,8941.7,9086.1,9121,9194.1,9317,9537.1,9811.4,9851.4,9838.9,9949.7,9945,9744.1
5000,Arkansas,25,          Nondurable goods manufacturing,9016.4,9011.1,9198.8,9457.3,9684.9,9889,9959.9,9901.8,9455.4,9638.5,9631,9832.9,9762.1
5000,Arkansas,34,      Wholesale trade,9252.9,9200.5,9354.6,9441.8,9412,9646,9759.8,9993.6,10141.6,10213.2,10375.1,10485.8,10432.7
5000,Arkansas,35,      Retail trade,8753.5,8745.4,8825.8,8878,8882.6,9023.9,8902.5,8936.7,9035.8,9144.2,9295.9,9322.4,9310.8
5000,Arkansas,36,      Transportation and warehousing,4919.9,5072.4,5098.8,5164,5260.5,5404.5,5476.3,5627.8,5824.9,5779.1,5749,5819.3,5616.1
5000,Arkansas,45,      Information,3767.7,3694,3619.4,3823.6,3313.4,3568,3762.8,3903.3,4051.5,4112.4,4154.2,4159.3,4070.5
5000,Arkansas,51,      Finance and insurance,5480.1,5316.9,5575.5,5669.8,6062,6320.3,6568.4,6306.1,6771.5,6905.3,6929.2,6991,6902.4
5000,Arkansas,56,      Real estate and rental and leasing,12554.1,12644.9,12760,12894.6,13118.2,13341.5,13421.5,13591.5,13727.6,13874.2,14020.2,14080.8,14108.5
5000,Arkansas,60,"      Professional, scientific, and technical services",4467.6,4483.2,4497.1,4549.8,4690,4744.5,4824.9,4821.4,4928,5023.9,5068.2,5111.9,5101.9
5000,Arkansas,64,      Management of companies and enterprises,5418.8,5639.8,5119.5,5465.3,5529.1,5404,5363.1,5411.9,5463.5,5554.5,5693,5753.7,5864.3
5000,Arkansas,65,      Administrative and support and waste management and remediation services,3235.5,3359.7,3354.8,3422.6,3610.1,3587.9,3616.9,3664.8,3716.7,3766.7,3809.5,3846.4,3826
5000,Arkansas,69,      Educational services,824.1,811,802,808.8,818.3,838.3,846.8,850.4,867.3,864.2,885.5,894.6,896.1
5000,Arkansas,70,      Health care and social assistance,10736.1,10778.7,10878.2,11041.1,11121.7,11271.8,11369.2,11461.8,11683.4,11737.5,11887.7,12063.4,11990.8
5000,Arkansas,76,"      Arts, entertainment, and recreation",552.5,559.4,579.8,579,576.1,599.8,593.7,591.7,598.2,594.4,598,606.8,580.2
5000,Arkansas,79,      Accommodation and food services,3441.8,3470.6,3532.1,3562.8,3560.5,3597.6,3650.4,3675.4,3768.4,3811,3846.9,3874.9,3639.8
5000,Arkansas,82,      Other services (except government and government enterprises),2796.5,2815.5,2852.4,2892.1,2913.8,2974.2,3019,3072.9,3123.3,3141.7,3162.7,3204.7,3166.1
5000,Arkansas,83,  Government and government enterprises,15814.4,15732.1,16108.5,16253.2,16226.4,16214.6,16549.1,16446.2,16566.2,16674.9,16878,16990.5,17106.1
6000,California,1,All industry total,2744565.4,2791563.5,2838905.5,2901408.2,2928096.5,2992622.8,3017340.5,3052871.3,3087669.4,3123731.5,3155223.7,3183251.3,3164380.4
6000,California,2,  Private industries,2420734,2465130.2,2510907.7,2568437.4,2591328.6,2653353.8,2678614.8,2704059.6,2741792,2775521.1,2802821.8,2827691.5,2806414.5
6000,California,3,"      Agriculture, forestry, fishing and hunting",40009.6,39151.9,38453,38455.2,37296,37772,37639.7,37284.3,38602.9,37580.6,38266.5,38225.1,36316.4
6000,California,6,"      Mining, quarrying, and oil and gas extraction",8298.6,9144.6,9234.2,10907.5,10516.9,11230.3,11442.9,10607.8,10094,10357.2,9735.3,9966.8,8438.9
6000,California,10,      Utilities,35510.9,37143,36176.3,36395.5,35449.4,35313.2,34430.3,34696.6,34758,34926.1,35312.5,35445.2,34255.1
6000,California,11,      Construction,99047,102030.4,104302.4,106422.9,110165.6,110316.2,111631.7,112955.1,115570.2,118010.7,118862.1,120054.7,120901.6
6000,California,12,      Manufacturing,296297.3,301783.8,303371.7,313604.9,312395.8,319669.9,321393.6,329495.3,320119.1,321739,322583,325090.1,322484.5
6000,California,13,          Durable goods manufacturing,183894.8,185374.1,185174.1,191469.1,194692.9,197730.8,197059.3,206180.6,201095.4,202215.7,203004.7,204026.1,202953.3
6000,California,25,          Nondurable goods manufacturing,112402.5,116409.7,118197.6,122135.9,117702.8,121939.1,124334.4,123314.7,119023.6,119523.2,119578.3,121064,119531.3
6000,California,34,      Wholesale trade,144355.2,146535.3,149763.7,157049.6,152506.6,155534.1,159998.9,164942.1,165774.8,165944.1,168007.5,168573.1,166908.1
6000,California,35,      Retail trade,143238.4,143016.4,146418.4,146512.8,150936.7,152812.7,154575.2,155246.2,157392.4,158823.8,161446.1,162076.9,160883.6
6000,California,36,      Transportation and warehousing,68918.1,70631.9,72961.7,75334.8,76552.4,78764.5,81188.8,83947.5,88530,87831.3,87922,88871.5,85715.6
6000,California,45,      Information,247551.7,256069,263560.5,272638,276947.4,294866.6,290464.1,288968.7,292010.3,298549.8,300628.2,302935.2,304194.6
6000,California,51,      Finance and insurance,142001.5,144290.1,148014.9,152827.1,152122.6,156561.4,158479.5,155206.8,158661.3,161403.5,160552.3,162682.6,162973
6000,California,56,      Real estate and rental and leasing,467871.9,474805.2,482181,490565.4,493563.4,502007.4,507936.9,512411.2,518507.9,527869.3,534106.3,539892.1,544131.3
6000,California,60,"      Professional, scientific, and technical services",233308.1,240250.5,245143.4,250404.7,256540.7,262262.3,265703.2,266637.2,281273.4,286855.1,291181.4,292736.9,292839
6000,California,64,      Management of companies and enterprises,39611.5,39563.3,40488.9,43178.9,45423,46351.6,47680,47507.4,46716.4,47490.3,48298.2,48700.8,48863.7
6000,California,65,      Administrative and support and waste management and remediation services,81005.4,82493.9,84455.3,85061.4,85136.5,86787.5,88479.7,90579.9,90795.5,92050.6,94096.5,95172,94510.2
6000,California,69,      Educational services,30419.7,30519.1,30504.3,30729.9,31209.8,31546.8,31952.9,32456,32607,32560.1,33505.2,33974,33927.1
6000,California,70,      Health care and social assistance,172515.9,174246.8,177556.7,179126.3,183234.3,185184.8,187888.1,189788,194651.2,196578.7,199543.3,202179.5,200215.1
6000,California,76,"      Arts, entertainment, and recreation",38098.4,37846.9,39197,40038.6,39132.6,41514.2,41627.8,42412.4,43183.1,43228.3,43118.3,43764.2,39695.8
6000,California,79,      Accommodation and food services,80200.1,82342.6,83619.5,84668.4,86492.3,88270.9,89594.8,91079.9,93743.1,94587.4,95871.7,96900.8,90112.1
6000,California,82,      Other services (except government and government enterprises),52474.5,53265.4,55504.7,54515.5,55706.6,56587.4,56506.7,57837.2,58801.5,59135.2,59785.4,60450,59048.9
6000,California,83,  Government and government enterprises,323831.5,326433.3,327997.8,332970.8,336767.9,339269,338725.7,348811.6,345877.4,348210.4,352401.9,355559.8,357965.9
8000,Colorado,1,All industry total,341820.5,345767.4,353032.7,359397,362721.2,370476.6,375311.6,378488.8,383690.3,388730.8,392347.5,396366.9,392477.4
8000,Colorado,2,  Private industries,300135.9,303880.6,310382,316231.2,319269,326423.5,330824.1,333600.8,338117.9,342532.3,345593.2,349073.4,344741
8000,Colorado,3,"      Agriculture, forestry, fishing and hunting",2332,2508.3,2186.7,2177,2425.5,2380,1770.8,2042.9,2248.8,2368.1,2459.9,2478.9,2430.5
8000,Colorado,6,"      Mining, quarrying, and oil and gas extraction",10372,11472.7,11804.3,13213,13652.6,14214.9,14701.5,14359.7,13659.3,14025.1,13269.7,13305.2,11050.7
8000,Colorado,10,      Utilities,4031.6,3893.8,3930.8,3961.7,4020.9,4134.3,4129.3,4145.1,4276.9,4275.7,4326.3,4360.9,4200.8
8000,Colorado,11,      Construction,19367.4,19211.4,19707.6,20050.5,21011.2,21077.3,21252.5,21446.6,21739.2,21846.6,21863.3,22127.6,22295.5
8000,Colorado,12,      Manufacturing,23684.5,23618.6,24677.2,24761.7,24995.3,25355.1,25963.4,26689,26085.6,26147.9,26317.6,26532.7,26580.5
8000,Colorado,13,          Durable goods manufacturing,14948.4,15001.4,15485.7,15415.9,15420.6,15550.7,15918.3,16354.3,16607,16593.5,16635.9,16687.1,16622.6
8000,Colorado,25,          Nondurable goods manufacturing,8736.1,8617.1,9191.5,9345.8,9574.7,9804.4,10045.1,10334.7,9478.6,9554.4,9681.7,9845.7,9957.9
8000,Colorado,34,      Wholesale trade,19567.8,19759.9,20045.9,20108.6,20040.7,20270,20584.2,21101.7,21814.1,22003.2,22286.7,22299.2,22227.9
8000,Colorado,35,      Retail trade,18538.7,18333.5,18576,18642,18821.2,19126.1,19255.3,19294,19677.6,19810.4,20190,20322.8,20200.1
8000,Colorado,36,      Transportation and warehousing,12672.6,13133.2,13231.5,13253.1,14045.4,14104.1,14500.4,14923.8,15196.2,15211.1,15227,15344.7,14832.5
8000,Colorado,45,      Information,18792.2,19193.5,20385.5,21021.2,18962.9,20714.8,20820.1,20207.8,21360.1,21676.9,21859.5,22017.1,22056.7
8000,Colorado,51,      Finance and insurance,19594.3,19486.5,20108,20306.5,21246,21916.5,22398,22180.5,22184.8,22527.7,22556,23042.2,22926.2
8000,Colorado,56,      Real estate and rental and leasing,50986.8,51865.9,52587.8,53631.3,54118.2,54936.6,55715.5,55997,56763.6,57883.1,58584.4,59260.5,59718.2
8000,Colorado,60,"      Professional, scientific, and technical services",32021.8,32571,33085.5,33786.1,34646.1,35202,35873.7,36643.6,37271.3,38326.7,39118.3,39433.2,39741
8000,Colorado,64,      Management of companies and enterprises,7080.5,7752.4,7600.8,8371.7,7465.9,7458.5,7790.4,7236.5,7949.8,7992.9,8180.3,8320.4,8424.1
8000,Colorado,65,      Administrative and support and waste management and remediation services,10752.3,10620.6,10746.3,10835.2,11031,11557,11528.5,12147,12149.9,12463.9,12720.1,12860.8,12851.2
8000,Colorado,69,      Educational services,3057.6,3079.6,3070,3106,3140,3199.7,3242.5,3293.1,3288.4,3267.2,3290.5,3396.6,3444
8000,Colorado,70,      Health care and social assistance,22132,21932.6,22615.6,22619.7,23079.4,23194.3,23586.6,23877.3,24208.2,24326,24727.3,25145.7,24630
8000,Colorado,76,"      Arts, entertainment, and recreation",5693.1,5674.2,6001.7,6013.9,5914,6423.6,6372.9,6304.3,6400,6413,6365.1,6415.8,5768.6
8000,Colorado,79,      Accommodation and food services,11688.3,11963.8,12092.1,12324.4,12511.7,12829.4,12877.7,13125.6,13196.3,13249.2,13464,13548.8,12613.7
8000,Colorado,82,      Other services (except government and government enterprises),7770.5,7809.2,7928.6,8047.7,8141,8329.3,8460.9,8585.5,8647.9,8717.6,8787.1,8860.3,8748.6
8000,Colorado,83,  Government and government enterprises,41684.6,41886.8,42650.7,43165.8,43452.2,44053,44487.5,44888,45572.4,46198.5,46754.4,47293.5,47736.4
9000,Connecticut,1,All industry total,264429.9,268292,269571,270949.3,272854.5,273884.5,278294.5,277874.1,281659.3,284357.4,287560.1,288984.7,287710.5
9000,Connecticut,2,  Private industries,237064.6,241411.8,242440.7,243543.1,245303.6,246258.3,249917.4,250096.9,253649.6,256236.8,259154.2,260375.3,259028
9000,Connecticut,3,"      Agriculture, forestry, fishing and hunting",333.7,345.9,351.7,352.7,318.4,320.9,339.2,346.3,330.9,325.5,336.4,338,349
9000,Connecticut,6,"      Mining, quarrying, and oil and gas extraction",261.8,183.9,161.2,187.5,186.6,205.5,220.8,221.5,193.9,198.3,185.1,188.7,158.8
9000,Connecticut,10,      Utilities,3967.5,4300.6,4569.4,4810.9,4834.6,4548.7,4496.1,4604.2,4687.8,4675.4,4730.5,4631.7,4453.9
9000,Connecticut,11,      Construction,7698.3,7850.1,7995.6,8106.3,8020.2,8153.5,8220.1,8271.2,8736.9,8679.5,8681.7,8785.2,8953.1
9000,Connecticut,12,      Manufacturing,27595.4,28669.3,29261.7,29362.6,29501.3,29370.5,29881.3,29882.7,30347.4,30404.8,30828.7,30703.4,30830.5
9000,Connecticut,13,          Durable goods manufacturing,20188,20688.4,20872.9,21387.9,21448.7,21309.4,22028.2,21655.1,22476.7,22564.9,22621.3,22670.3,22547.1
9000,Connecticut,25,          Nondurable goods manufacturing,7407.3,7980.9,8388.8,7974.7,8052.6,8061.1,7853.1,8227.6,7870.7,7839.9,8207.4,8033.1,8283.4
9000,Connecticut,34,      Wholesale trade,17127.1,17145.8,17329.9,17524.7,17421.6,17643.2,17682.2,18012,18013,18207.1,18542.4,18650.7,18469.8
9000,Connecticut,35,      Retail trade,13082.2,13287.4,13407.3,13481.2,13607,13842.9,13928,13961.5,14141.1,14260.6,14512.2,14514.3,14422.6
9000,Connecticut,36,      Transportation and warehousing,4651.6,4662.6,4700.7,4773,4987.2,5028,5132.2,5156.9,5198.9,5215.8,5230.9,5253.4,5081.5
9000,Connecticut,45,      Information,12160.4,12744.9,12858.3,12862.9,13158.2,13198.1,13904.3,13942.4,14663.6,15001,15198.1,15240.7,15223.8
9000,Connecticut,51,      Finance and insurance,40711.4,40326.4,39403.8,38236.2,38062.5,37382.5,38110.3,37127.2,37028.2,37795.2,37787.1,38018.6,38277.9
9000,Connecticut,56,      Real estate and rental and leasing,37059.1,37869.1,38168.1,38482.5,39298.1,39895.2,40355.9,40562.9,40854.1,41185.7,41580.7,41701.7,41694.7
9000,Connecticut,60,"      Professional, scientific, and technical services",18031.4,18534.7,18255.2,18838.8,18845.7,19070.3,19267.9,19323,19958.3,20279.3,20567.9,20679.8,20634.4
9000,Connecticut,64,      Management of companies and enterprises,6109.5,6714.9,6774.9,7061.2,7049.7,6579.9,7003.2,6716.3,6906.4,7017.3,7115.5,7221.2,7308
9000,Connecticut,65,      Administrative and support and waste management and remediation services,7159.1,7440.8,7573.3,7503.7,7608.6,7688.3,7930.9,7799.8,7827,7986.3,8130.2,8199,8172.1
9000,Connecticut,69,      Educational services,5962,6120.1,6124.3,6258.7,6152.4,6421.7,6459.3,6684.5,6672.8,6670.9,6875.8,7014.1,7006.1
9000,Connecticut,70,      Health care and social assistance,21254.2,21281.6,21435.8,21579.4,21889.7,22211.9,22156.2,22417.4,22987.1,23157.8,23468.1,23738,23388.3
9000,Connecticut,76,"      Arts, entertainment, and recreation",2431.7,2383.3,2436.7,2428,2453.9,2561.7,2552.6,2649.8,2623.8,2646.9,2670.9,2697.5,2428.3
9000,Connecticut,79,      Accommodation and food services,6462.4,6516.1,6524.9,6578.5,6689.8,6808.7,6883.5,6947.2,6976.7,7010.9,7112.5,7148.8,6652.6
9000,Connecticut,82,      Other services (except government and government enterprises),5005.9,5034.2,5108,5114.4,5217.8,5326.9,5393.3,5470.1,5501.8,5518.4,5599.6,5650.4,5522.5
9000,Connecticut,83,  Government and government enterprises,27365.2,26880.1,27130.3,27406.2,27550.9,27626.2,28377.1,27777.2,28009.7,28120.7,28405.8,28609.4,28682.5
10000,Delaware,1,All industry total,70780.6,69899,71193.2,71226.4,72091.2,73024.7,74461.4,74348.1,74270.2,75216.3,75765.4,76410.2,76085.6
